"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012190100","POONA, IN","2018-03-18","0.20","77",,"65"
"IN012190100","POONA, IN","2018-03-19",,"79",,"65"
"IN012190100","POONA, IN","2018-03-20",,"80",,"61"
"IN012190100","POONA, IN","2018-03-21",,"80",,"59"
"IN012190100","POONA, IN","2018-03-22",,"77",,"58"
"IN012190100","POONA, IN","2018-03-23",,"77",,"54"
"IN012190100","POONA, IN","2018-03-24",,"80",,"59"
"IN012190100","POONA, IN","2018-03-25",,"81",,"62"
"IN012190100","POONA, IN","2018-03-26",,"82",,"62"
"IN012190100","POONA, IN","2018-03-27",,"83",,"64"
"IN012190100","POONA, IN","2018-03-28",,"82",,"63"
"IN012190100","POONA, IN","2018-03-29",,"83",,"64"
"IN012190100","POONA, IN","2018-03-30",,"82",,"61"
"IN012190100","POONA, IN","2018-03-31",,"82",,"67"
"IN012190100","POONA, IN","2018-04-01",,"83",,"63"
"IN012190100","POONA, IN","2018-04-02",,"85","101","66"
"IN012190100","POONA, IN","2018-04-03",,"85",,"67"
"IN012190100","POONA, IN","2018-04-04",,"85",,"67"
"IN012190100","POONA, IN","2018-04-05",,"87",,"72"
"IN012190100","POONA, IN","2018-04-06",,"83",,"71"
"IN012190100","POONA, IN","2018-04-07",,"85",,"71"
"IN012190100","POONA, IN","2018-04-08",,"82",,"68"
"IN012190100","POONA, IN","2018-04-09",,"83",,"65"
"IN012190100","POONA, IN","2018-04-10",,"83",,"65"
"IN012190100","POONA, IN","2018-04-11",,"81",,"65"
"IN012190100","POONA, IN","2018-04-12",,"84",,"66"
"IN012190100","POONA, IN","2018-04-13",,"85",,"68"
"IN012190100","POONA, IN","2018-04-14",,"85",,"66"
"IN012190100","POONA, IN","2018-04-15",,"86",,"68"
"IN012190100","POONA, IN","2018-04-16",,"88",,"72"
"IN012190100","POONA, IN","2018-04-17",,"83",,
"IN012190100","POONA, IN","2018-04-18",,"87",,"70"
"IN012190100","POONA, IN","2018-04-19",,"88",,"71"
"IN012190100","POONA, IN","2018-04-20",,"86",,"72"
"IN012190100","POONA, IN","2018-04-21",,"87",,"67"
"IN012190100","POONA, IN","2018-04-22",,"85",,"68"
"IN012190100","POONA, IN","2018-04-23",,"85",,"62"
"IN012190100","POONA, IN","2018-04-24",,"86",,"65"
"IN012190100","POONA, IN","2018-04-25",,"85",,"63"
"IN012190100","POONA, IN","2018-04-26",,"87",,"62"
"IN012190100","POONA, IN","2018-04-27",,"87",,"64"
"IN012190100","POONA, IN","2018-04-28",,"92",,"70"
"IN012190100","POONA, IN","2018-04-29",,"87",,"74"
"IN012190100","POONA, IN","2018-04-30",,"86",,"72"
"IN012190100","POONA, IN","2018-05-01",,"87",,"68"
"IN012190100","POONA, IN","2018-05-02",,"91",,"74"
"IN012190100","POONA, IN","2018-05-03",,"88",,"67"
"IN012190100","POONA, IN","2018-05-04",,"88",,"69"
"IN012190100","POONA, IN","2018-05-05",,"88",,"73"
"IN012190100","POONA, IN","2018-05-06",,"89",,"74"
"IN012190100","POONA, IN","2018-05-07",,"87",,"76"
"IN012190100","POONA, IN","2018-05-08",,"86",,"73"
"IN012190100","POONA, IN","2018-05-09",,"87",,"73"
"IN012190100","POONA, IN","2018-05-10",,"91",,"75"
"IN012190100","POONA, IN","2018-05-11",,"90",,"79"
"IN012190100","POONA, IN","2018-05-12",,"87",,"78"
"IN012190100","POONA, IN","2018-05-13",,"85",,"73"
"IN012190100","POONA, IN","2018-05-14",,"87",,
"IN012190100","POONA, IN","2018-05-15",,"86",,"73"
"IN012190100","POONA, IN","2018-05-16",,"91",,"76"
"IN012190100","POONA, IN","2018-05-17",,"90",,"77"
"IN012190100","POONA, IN","2018-05-18",,"87",,"77"
"IN012190100","POONA, IN","2018-05-19",,"88",,"76"
"IN012190100","POONA, IN","2018-05-20",,"86",,"71"
"IN012190100","POONA, IN","2018-05-21",,"88",,"74"
"IN012190100","POONA, IN","2018-05-22",,"87",,"74"
"IN012190100","POONA, IN","2018-05-23",,"88",,"77"
"IN012190100","POONA, IN","2018-05-24","0.00","85",,"78"
"IN012190100","POONA, IN","2018-05-25",,"86",,"77"
"IN012190100","POONA, IN","2018-05-26",,"89",,"76"
"IN012190100","POONA, IN","2018-05-27",,"89",,"79"
"IN012190100","POONA, IN","2018-05-28",,"86",,"80"
"IN012190100","POONA, IN","2018-05-29",,"85",,
"IN012190100","POONA, IN","2018-05-30",,"85",,"77"
"IN012190100","POONA, IN","2018-05-31",,"87",,"77"
"IN012190100","POONA, IN","2018-06-01",,"82",,
"IN012190100","POONA, IN","2018-06-02",,"81",,"71"
"IN012190100","POONA, IN","2018-06-03",,"83",,"74"
"IN012190100","POONA, IN","2018-06-04",,"83",,"76"
"IN012190100","POONA, IN","2018-06-05","0.00","84",,"75"
"IN012190100","POONA, IN","2018-06-06",,"83",,
"IN012190100","POONA, IN","2018-06-07",,"80",,"71"
"IN012190100","POONA, IN","2018-06-08",,"81",,"76"
"IN012190100","POONA, IN","2018-06-09",,"79",,"74"
"IN012190100","POONA, IN","2018-06-10",,"81",,"74"
"IN012190100","POONA, IN","2018-06-11",,"82",,"77"
"IN012190100","POONA, IN","2018-06-12",,"82",,"77"
"IN012190100","POONA, IN","2018-06-13","0.00","83",,"76"
"IN012190100","POONA, IN","2018-06-14",,"83",,"76"
"IN012190100","POONA, IN","2018-06-15",,"82",,"76"
"IN012190100","POONA, IN","2018-06-16",,"80",,"75"
"IN012190100","POONA, IN","2018-06-17",,"76",,"73"
"IN012190100","POONA, IN","2018-06-18",,"78",,"72"
"IN012190100","POONA, IN","2018-06-19","0.00","81",,
"IN012190100","POONA, IN","2018-06-20","0.00","83",,"73"
"IN012190100","POONA, IN","2018-06-21","0.01","78",,
"IN012190100","POONA, IN","2018-06-22","2.56","78",,"72"
"IN012190100","POONA, IN","2018-06-23","0.00","77",,
"IN012190100","POONA, IN","2018-06-24","0.02","76",,"71"
"IN012190100","POONA, IN","2018-06-25","0.02","76",,"72"
"IN012190100","POONA, IN","2018-06-26","0.24","77",,"71"
"IN012190100","POONA, IN","2018-06-27","0.20","79","85","73"
"IN012190100","POONA, IN","2018-06-28","0.00","77",,"73"
"IN012190100","POONA, IN","2018-06-29","0.04","78",,"72"
"IN012190100","POONA, IN","2018-06-30","0.00","78",,
"IN012190100","POONA, IN","2018-07-01",,"80",,"69"
"IN012190100","POONA, IN","2018-07-02",,"76",,"73"
"IN012190100","POONA, IN","2018-07-03",,"76",,"71"
"IN012190100","POONA, IN","2018-07-04","0.04","76","83",
"IN012190100","POONA, IN","2018-07-05","1.22","75","80","71"
"IN012190100","POONA, IN","2018-07-06","0.20","76","81","73"
"IN012190100","POONA, IN","2018-07-07","0.04","75",,"72"
"IN012190100","POONA, IN","2018-07-08","0.35","75",,"70"
"IN012190100","POONA, IN","2018-07-09","0.00","75",,"72"
"IN012190100","POONA, IN","2018-07-10","0.20","74",,"72"
"IN012190100","POONA, IN","2018-07-11","0.16","76",,"72"
"IN012190100","POONA, IN","2018-07-12","0.08","75",,"72"
"IN012190100","POONA, IN","2018-07-13","0.16","75",,"72"
"IN012190100","POONA, IN","2018-07-14","0.04","77",,"73"
"IN012190100","POONA, IN","2018-07-15","0.39","75",,"72"
"IN012190100","POONA, IN","2018-07-16","1.06","74",,
"IN012190100","POONA, IN","2018-07-17","1.85","75",,"69"
"IN012190100","POONA, IN","2018-07-18","0.24","75",,"71"
"IN012190100","POONA, IN","2018-07-19","0.08","76",,"71"
"IN012190100","POONA, IN","2018-07-20","0.04","75",,"72"
"IN012190100","POONA, IN","2018-07-21","0.02","75",,"71"
"IN012190100","POONA, IN","2018-07-22","0.12","74",,"72"
"IN012190100","POONA, IN","2018-07-23","0.00","75",,"71"
"IN012190100","POONA, IN","2018-07-24","0.01","76",,"72"
"IN012190100","POONA, IN","2018-07-25","0.04","76",,"71"
"IN012190100","POONA, IN","2018-07-26","0.03","75",,"71"
"IN012190100","POONA, IN","2018-07-27","0.01","76",,"72"
"IN012190100","POONA, IN","2018-07-28","0.00","77",,"73"
"IN012190100","POONA, IN","2018-07-29","0.00","78",,"73"
"IN012190100","POONA, IN","2018-07-30",,"76",,"73"
"IN012190100","POONA, IN","2018-07-31",,"77",,"72"
"IN012190100","POONA, IN","2018-08-01",,"77",,"73"
"IN012190100","POONA, IN","2018-08-02",,"76",,"73"
"IN012190100","POONA, IN","2018-08-03",,"77",,"71"
"IN012190100","POONA, IN","2018-08-04","0.00","75",,
"IN012190100","POONA, IN","2018-08-05","0.16","76",,"71"
"IN012190100","POONA, IN","2018-08-06","0.01","75",,"72"
"IN012190100","POONA, IN","2018-08-07","0.03","75",,"71"
"IN012190100","POONA, IN","2018-08-08","0.01","76",,"72"
"IN012190100","POONA, IN","2018-08-09","0.04","76",,"71"
"IN012190100","POONA, IN","2018-08-10","0.01","76",,"72"
"IN012190100","POONA, IN","2018-08-11","0.02","75",,"71"
"IN012190100","POONA, IN","2018-08-12","0.12","74",,"71"
"IN012190100","POONA, IN","2018-08-13","0.16","73",,"70"
"IN012190100","POONA, IN","2018-08-14","0.20","75",,"71"
"IN012190100","POONA, IN","2018-08-15","0.08","74",,"72"
"IN012190100","POONA, IN","2018-08-16","0.00","73",,"71"
"IN012190100","POONA, IN","2018-08-17","0.31","74",,"71"
"IN012190100","POONA, IN","2018-08-18","0.12","74",,"71"
"IN012190100","POONA, IN","2018-08-19","0.08","75",,"71"
"IN012190100","POONA, IN","2018-08-20","0.28","73",,"71"
"IN012190100","POONA, IN","2018-08-21","0.31","72",,"71"
"IN012190100","POONA, IN","2018-08-22","0.35","74",,"70"
"IN012190100","POONA, IN","2018-08-23","0.20","74",,"71"
"IN012190100","POONA, IN","2018-08-24","0.01","74",,"70"
"IN012190100","POONA, IN","2018-08-25","0.12","73",,"69"
"IN012190100","POONA, IN","2018-08-26","0.31","73",,"70"
"IN012190100","POONA, IN","2018-08-27","0.24","74",,"69"
"IN012190100","POONA, IN","2018-08-28","0.12","74",,"70"
"IN012190100","POONA, IN","2018-08-29","0.01","75",,"69"
"IN012190100","POONA, IN","2018-08-30","0.01","75",,"70"
"IN012190100","POONA, IN","2018-08-31","0.00","75",,"70"
"IN012190100","POONA, IN","2018-09-01","0.02","75",,"70"
"IN012190100","POONA, IN","2018-09-02","0.12","73",,"70"
"IN012190100","POONA, IN","2018-09-03","0.28","74",,"69"
"IN012190100","POONA, IN","2018-09-04","0.00","75",,"68"
"IN012190100","POONA, IN","2018-09-05","0.01","74",,"69"
"IN012190100","POONA, IN","2018-09-06","0.02","75",,
"IN012190100","POONA, IN","2018-09-07","0.00","73",,"68"
"IN012190100","POONA, IN","2018-09-08","0.02","73",,"65"
"IN012190100","POONA, IN","2018-09-09","0.00","75",,"63"
"IN012190100","POONA, IN","2018-09-10",,"75",,"65"
"IN012190100","POONA, IN","2018-09-11",,"76",,"65"
"IN012190100","POONA, IN","2018-09-12",,"74",,"65"
"IN012190100","POONA, IN","2018-09-13",,"75",,"64"
"IN012190100","POONA, IN","2018-09-14",,"76",,"64"
"IN012190100","POONA, IN","2018-09-15",,"78","87","69"
"IN012190100","POONA, IN","2018-09-16",,"79","86","69"
"IN012190100","POONA, IN","2018-09-17",,"77","88",
"IN012190100","POONA, IN","2018-09-18",,"79",,"68"
"IN012190100","POONA, IN","2018-09-19","0.08","74",,"70"
"IN012190100","POONA, IN","2018-09-20","0.03","76",,
"IN012190100","POONA, IN","2018-09-21","0.47","78",,"69"
"IN012190100","POONA, IN","2018-09-22","0.00","77",,
"IN012190100","POONA, IN","2018-09-23",,"78",,"67"
"IN012190100","POONA, IN","2018-09-24",,"79",,"71"
"IN012190100","POONA, IN","2018-09-25",,"80",,"70"
"IN012190100","POONA, IN","2018-09-26",,"81",,"71"
"IN012190100","POONA, IN","2018-09-27",,"80",,"72"
"IN012190100","POONA, IN","2018-09-28",,"81",,"71"
"IN012190100","POONA, IN","2018-09-29","0.04","78",,"71"
"IN012190100","POONA, IN","2018-09-30","0.00","78",,"69"
"IN012190100","POONA, IN","2018-10-01","0.04","77",,"69"
"IN012190100","POONA, IN","2018-10-02","0.63","78",,"71"
"IN012190100","POONA, IN","2018-10-03","0.16","82",,"69"
"IN012190100","POONA, IN","2018-10-04","0.08","78",,"71"
"IN012190100","POONA, IN","2018-10-05","0.00","78",,"69"
"IN012190100","POONA, IN","2018-10-06",,"78",,"67"
"IN012190100","POONA, IN","2018-10-07",,"81",,"67"
"IN012190100","POONA, IN","2018-10-08",,"80",,"71"
"IN012190100","POONA, IN","2018-10-09",,"81",,"69"
"IN012190100","POONA, IN","2018-10-10",,"80",,"70"
"IN012190100","POONA, IN","2018-10-11",,"79",,"70"
"IN012190100","POONA, IN","2018-10-12",,"82",,"69"
"IN012190100","POONA, IN","2018-10-13",,"80",,"69"
"IN012190100","POONA, IN","2018-10-14",,"79",,"68"
"IN012190100","POONA, IN","2018-10-15",,"81",,"65"
"IN012190100","POONA, IN","2018-10-16",,"80",,"65"
"IN012190100","POONA, IN","2018-10-17",,"78",,"68"
"IN012190100","POONA, IN","2018-10-18","0.04","77",,
"IN012190100","POONA, IN","2018-10-19","0.16","78",,"69"
"IN012190100","POONA, IN","2018-10-20","0.31","80",,"68"
"IN012190100","POONA, IN","2018-10-21","0.00","80",,"68"
"IN012190100","POONA, IN","2018-10-22",,"80",,"67"
"IN012190100","POONA, IN","2018-10-23",,"79",,"65"
"IN012190100","POONA, IN","2018-10-24",,"79",,"62"
"IN012190100","POONA, IN","2018-10-25",,"79",,"65"
"IN012190100","POONA, IN","2018-10-26",,"76",,
"IN012190100","POONA, IN","2018-10-27",,"77",,"61"
"IN012190100","POONA, IN","2018-10-28",,"76",,"62"
"IN012190100","POONA, IN","2018-10-29",,"73",,"57"
"IN012190100","POONA, IN","2018-10-30",,"72",,"56"
"IN012190100","POONA, IN","2018-10-31",,"73",,"57"
"IN012190100","POONA, IN","2018-11-01",,"75",,"58"
"IN012190100","POONA, IN","2018-11-02",,"77",,"60"
"IN012190100","POONA, IN","2018-11-03",,"80",,"66"
"IN012190100","POONA, IN","2018-11-04",,"80",,"68"
"IN012190100","POONA, IN","2018-11-05","0.16","80",,"70"
"IN012190100","POONA, IN","2018-11-06","0.00","78",,
"IN012190100","POONA, IN","2018-11-07","0.00","77",,"65"
"IN012190100","POONA, IN","2018-11-08",,"78",,"61"
"IN012190100","POONA, IN","2018-11-09",,"77",,"63"
"IN012190100","POONA, IN","2018-11-10",,"76",,"62"
"IN012190100","POONA, IN","2018-11-11",,"74",,"59"
"IN012190100","POONA, IN","2018-11-12",,"73",,"57"
"IN012190100","POONA, IN","2018-11-13",,"73",,"55"
"IN012190100","POONA, IN","2018-11-14",,"73",,"57"
"IN012190100","POONA, IN","2018-11-15",,"71",,"57"
"IN012190100","POONA, IN","2018-11-16",,"71",,"53"
"IN012190100","POONA, IN","2018-11-17",,"75",,"53"
"IN012190100","POONA, IN","2018-11-18",,"78",,"61"
"IN012190100","POONA, IN","2018-11-19",,"78",,"65"
"IN012190100","POONA, IN","2018-11-20","0.00","74",,
"IN012190100","POONA, IN","2018-11-21",,"77",,"65"
"IN012190100","POONA, IN","2018-11-22",,"75",,
"IN012190100","POONA, IN","2018-11-23",,"73",,"60"
"IN012190100","POONA, IN","2018-11-24",,"72",,"55"
"IN012190100","POONA, IN","2018-11-25",,"71",,"59"
"IN012190100","POONA, IN","2018-11-26",,"71",,"56"
"IN012190100","POONA, IN","2018-11-27",,"69",,"54"
"IN012190100","POONA, IN","2018-11-28",,"69",,"53"
"IN012190100","POONA, IN","2018-11-29",,"69",,"54"
"IN012190100","POONA, IN","2018-11-30",,"69",,"54"
"IN012190100","POONA, IN","2018-12-01",,"65",,"54"
"IN012190100","POONA, IN","2018-12-02",,"68",,"54"
"IN012190100","POONA, IN","2018-12-03",,"69",,"55"
"IN012190100","POONA, IN","2018-12-04",,"71",,"57"
"IN012190100","POONA, IN","2018-12-05",,"73",,"62"
"IN012190100","POONA, IN","2018-12-06",,"75",,"59"
"IN012190100","POONA, IN","2018-12-07",,"75",,"62"
"IN012190100","POONA, IN","2018-12-08",,"74",,"61"
"IN012190100","POONA, IN","2018-12-09",,"73",,"59"
"IN012190100","POONA, IN","2018-12-10",,"67",,
"IN012190100","POONA, IN","2018-12-11",,"67",,"49"
"IN012190100","POONA, IN","2018-12-12",,"67",,"51"
"IN012190100","POONA, IN","2018-12-13",,"67",,"53"
"IN012190100","POONA, IN","2018-12-14",,"69",,"54"
"IN012190100","POONA, IN","2018-12-15",,"69",,"59"
"IN012190100","POONA, IN","2018-12-16",,"67",,"54"
"IN012190100","POONA, IN","2018-12-17",,"63",,"47"
"IN012190100","POONA, IN","2018-12-18",,"65",,"52"
"IN012190100","POONA, IN","2018-12-19",,"63",,"49"
"IN012190100","POONA, IN","2018-12-20",,"66",,"48"
"IN012190100","POONA, IN","2018-12-21",,"68",,"52"
"IN012190100","POONA, IN","2018-12-22",,"69",,"53"
"IN012190100","POONA, IN","2018-12-23",,"71",,"56"
"IN012190100","POONA, IN","2018-12-24",,"74",,"58"
"IN012190100","POONA, IN","2018-12-25",,"74",,"61"
"IN012190100","POONA, IN","2018-12-26",,"70",,
"IN012190100","POONA, IN","2018-12-27",,"63",,"50"
"IN012190100","POONA, IN","2018-12-28",,"59",,"45"
"IN012190100","POONA, IN","2018-12-29",,"60",,"43"
"IN012190100","POONA, IN","2018-12-30",,"60",,"43"
"IN012190100","POONA, IN","2018-12-31",,"62",,"44"
"IN012190100","POONA, IN","2019-01-01",,"63",,"46"
"IN012190100","POONA, IN","2019-01-02",,"65",,"46"
"IN012190100","POONA, IN","2019-01-03",,"66",,"47"
"IN012190100","POONA, IN","2019-01-04",,"67",,"48"
"IN012190100","POONA, IN","2019-01-05",,"67",,"48"
"IN012190100","POONA, IN","2019-01-06",,"67",,"51"
"IN012190100","POONA, IN","2019-01-07",,"64",,"49"
"IN012190100","POONA, IN","2019-01-08",,"64",,"48"
"IN012190100","POONA, IN","2019-01-09",,"66",,"46"
"IN012190100","POONA, IN","2019-01-10",,"66",,"48"
"IN012190100","POONA, IN","2019-01-11",,"67",,"49"
"IN012190100","POONA, IN","2019-01-12",,"68",,"51"
"IN012190100","POONA, IN","2019-01-13",,"68",,"50"
"IN012190100","POONA, IN","2019-01-14",,"67",,"51"
"IN012190100","POONA, IN","2019-01-15",,"68",,"53"
"IN012190100","POONA, IN","2019-01-16",,"68",,"53"
"IN012190100","POONA, IN","2019-01-17",,"69",,"54"
"IN012190100","POONA, IN","2019-01-18",,"69",,"53"
"IN012190100","POONA, IN","2019-01-19",,"69",,"53"
"IN012190100","POONA, IN","2019-01-20",,"69",,"54"
"IN012190100","POONA, IN","2019-01-21",,"71",,"53"
"IN012190100","POONA, IN","2019-01-22",,"68",,"51"
"IN012190100","POONA, IN","2019-01-23",,"68",,"52"
"IN012190100","POONA, IN","2019-01-24",,"68",,"53"
"IN012190100","POONA, IN","2019-01-25",,"64",,"49"
"IN012190100","POONA, IN","2019-01-26",,"64",,"47"
"IN012190100","POONA, IN","2019-01-27",,"67",,
"IN012190100","POONA, IN","2019-01-28",,"64",,"52"
"IN012190100","POONA, IN","2019-01-29",,"62",,"48"
"IN012190100","POONA, IN","2019-01-30",,"66",,"47"
"IN012190100","POONA, IN","2019-01-31",,"67",,"50"
"IN012190100","POONA, IN","2019-02-01",,"70",,"53"
"IN012190100","POONA, IN","2019-02-02",,"71",,"55"
"IN012190100","POONA, IN","2019-02-03",,"72",,"58"
"IN012190100","POONA, IN","2019-02-04",,"72",,"58"
"IN012190100","POONA, IN","2019-02-05",,"73",,"56"
"IN012190100","POONA, IN","2019-02-06",,"73",,"58"
"IN012190100","POONA, IN","2019-02-07",,"68",,"51"
"IN012190100","POONA, IN","2019-02-08",,"62",,
"IN012190100","POONA, IN","2019-02-09",,"60",,"41"
"IN012190100","POONA, IN","2019-02-10",,"66",,"43"
"IN012190100","POONA, IN","2019-02-11",,"71",,"51"
"IN012190100","POONA, IN","2019-02-12",,"76",,"58"
"IN012190100","POONA, IN","2019-02-13",,"76",,"62"
"IN012190100","POONA, IN","2019-02-14",,"76",,"60"
"IN012190100","POONA, IN","2019-02-15",,"72",,
"IN012190100","POONA, IN","2019-02-16",,"70",,"51"
"IN012190100","POONA, IN","2019-02-17",,"71",,"51"
"IN012190100","POONA, IN","2019-02-18",,"74",,"53"
"IN012190100","POONA, IN","2019-02-19",,"75",,"55"
"IN012190100","POONA, IN","2019-02-20",,"79",,"58"
"IN012190100","POONA, IN","2019-02-21",,"80",,"63"
"IN012190100","POONA, IN","2019-02-22",,"80",,"67"
"IN012190100","POONA, IN","2019-02-23",,"79",,"62"
"IN012190100","POONA, IN","2019-02-24",,"78",,"59"
"IN012190100","POONA, IN","2019-02-25",,"76",,"57"
"IN012190100","POONA, IN","2019-02-26",,"73",,"57"
"IN012190100","POONA, IN","2019-02-27",,"71",,"54"
"IN012190100","POONA, IN","2019-02-28",,"70",,"51"
"IN012190100","POONA, IN","2019-03-01",,"72",,"54"
"IN012190100","POONA, IN","2019-03-02",,"78",,"56"
"IN012190100","POONA, IN","2019-03-03",,"77",,"60"
"IN012190100","POONA, IN","2019-03-04",,"76",,"62"
"IN012190100","POONA, IN","2019-03-05",,"74",,"63"
"IN012190100","POONA, IN","2019-03-06",,"72",,"60"
"IN012190100","POONA, IN","2019-03-07",,"75",,"55"
"IN012190100","POONA, IN","2019-03-08",,"77",,"59"
"IN012190100","POONA, IN","2019-03-09",,"79",,"58"
"IN012190100","POONA, IN","2019-03-10",,"79",,"60"
"IN012190100","POONA, IN","2019-03-11",,"78",,"58"
"IN012190100","POONA, IN","2019-03-12",,"78",,"60"
"IN012190100","POONA, IN","2019-03-13",,"77",,"61"
"IN012190100","POONA, IN","2019-03-14",,"78",,"61"
"IN012190100","POONA, IN","2019-03-15",,"78",,"60"
"IN012190100","POONA, IN","2019-03-16",,"79",,"60"
"IN012190100","POONA, IN","2019-03-17",,"80",,"60"
"IN012190100","POONA, IN","2019-03-18",,"80",,"58"
"IN012190100","POONA, IN","2019-03-19",,"79",,"59"
"IN012190100","POONA, IN","2019-03-20",,"80",,"59"
"IN012190100","POONA, IN","2019-03-21",,"79",,"59"
"IN012190100","POONA, IN","2019-03-22",,"80",,"58"
"IN012190100","POONA, IN","2019-03-23",,"82",,"61"
"IN012190100","POONA, IN","2019-03-24",,"84",,"63"
"IN012190100","POONA, IN","2019-03-25",,"86",,"64"
"IN012190100","POONA, IN","2019-03-26",,"85",,"66"
"IN012190100","POONA, IN","2019-03-27",,"84",,"65"
"IN012190100","POONA, IN","2019-03-28",,"86",,"66"
"IN012190100","POONA, IN","2019-03-29",,"85",,"65"
"IN012190100","POONA, IN","2019-03-30",,"87",,"70"
"IN012190100","POONA, IN","2019-03-31",,"87",,"72"
"IN012190100","POONA, IN","2019-04-01",,"84",,"66"
"IN012190100","POONA, IN","2019-04-02",,"85",,"62"
"IN012190100","POONA, IN","2019-04-03",,"87",,"65"
"IN012190100","POONA, IN","2019-04-04",,"87",,"67"
"IN012190100","POONA, IN","2019-04-05",,"85",,"70"
"IN012190100","POONA, IN","2019-04-06",,"86",,"68"
"IN012190100","POONA, IN","2019-04-07",,"87",,"69"
"IN012190100","POONA, IN","2019-04-08",,"88",,"67"
"IN012190100","POONA, IN","2019-04-09",,"85",,"68"
"IN012190100","POONA, IN","2019-04-10",,"87",,"64"
"IN012190100","POONA, IN","2019-04-11",,"88",,"68"
"IN012190100","POONA, IN","2019-04-12",,"89",,"71"
"IN012190100","POONA, IN","2019-04-13",,"85",,"72"
"IN012190100","POONA, IN","2019-04-14",,"86",,"68"
"IN012190100","POONA, IN","2019-04-15","0.04","85",,"72"
"IN012190100","POONA, IN","2019-04-16","0.00","84",,"74"
"IN012190100","POONA, IN","2019-04-17",,"81",,
"IN012190100","POONA, IN","2019-04-18",,"82",,"60"
"IN012190100","POONA, IN","2019-04-19",,"84",,"66"
"IN012190100","POONA, IN","2019-04-20",,"84",,"62"
"IN012190100","POONA, IN","2019-04-21",,"85",,"67"
